person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,LTI,credit_score
23,14664,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,0.0,1,0.41,N,4,0.41,538.2694632105907
24,87000,RENT,8.0,HOMEIMPROVEMENT,D,25000,14.84,0,0.29,N,3,0.29,569.6164615888702
24,75000,RENT,0.0,VENTURE,E,25000,14.7,1,0.33,Y,3,0.33,525.5288987835889
23,76000,RENT,7.0,DEBTCONSOLIDATION,D,25000,16.02,1,0.33,N,4,0.33,493.98644373303483
23,66215,RENT,1.0,MEDICAL,D,25000,15.37,1,0.32,Y,2,0.38,464.991054556288
25,90000,RENT,9.0,MEDICAL,B,25000,10.99,0,0.28,N,4,0.28,643.5931089729415
21,15000,OWN,0.0,HOMEIMPROVEMENT,A,6200,7.9,1,0.41,N,2,0.41,584.0046767784133
26,180000,OWN,2.0,PERSONAL,B,25000,10.99,0,0.14,N,4,0.14,722.5587170500407
24,180000,OWN,8.0,EDUCATION,B,21000,11.48,0,0.12,N,3,0.12,742.5206397023212
25,180000,OWN,9.0,MEDICAL,C,20000,14.26,0,0.11,Y,4,0.11,706.4923554018952
26,180000,OWN,0.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.06,N,4,0.06,745.8246984939349
25,180000,MORTGAGE,3.0,VENTURE,B,9950,11.26,0,0.06,N,2,0.06,746.216988834418
23,15000,OWN,7.0,MEDICAL,B,4475,0.0,1,0.3,N,4,0.3,628.1914058971631
23,78000,RENT,2.0,VENTURE,D,25000,16.32,1,0.32,Y,3,0.32,524.9392558851928
25,66300,RENT,3.0,MEDICAL,E,25000,17.93,1,0.32,Y,4,0.38,469.5152643948571
23,90000,RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,0.28,631.1160655348244
24,79000,RENT,9.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.32,Y,4,0.32,497.8830624661923
24,91800,RENT,4.0,PERSONAL,C,25000,13.43,0,0.27,Y,3,0.27,644.4727572477275
25,92000,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,0.27,642.1908889711644
24,92000,RENT,1.0,VENTURE,C,25000,12.73,0,0.27,Y,4,0.27,654.7113625284949
23,93600,RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,0.27,596.1790780916508
23,15000,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3,0.12,619.2613629086272
23,70550,RENT,3.0,MEDICAL,F,25000,19.04,1,0.3,Y,4,0.35,330.2969371925063
25,83800,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,Y,3,0.3,556.0869506477777
26,175000,MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.01,N,4,0.01,766.0841810544617
25,175000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.05,N,2,0.05,741.2725475104862
22,175000,MORTGAGE,6.0,EDUCATION,B,18000,0.0,0,0.1,N,2,0.1,730.4859069086643
23,175000,MORTGAGE,8.0,PERSONAL,B,21000,11.99,0,0.12,N,3,0.12,719.1932772938075
23,15000,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4,0.27,606.9908839085882
23,15000,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,N,2,0.31,602.4663785675438
22,88000,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,Y,2,0.28,559.168816313529
25,74800,RENT,2.0,MEDICAL,B,25000,10.99,1,0.28,N,2,0.33,405.0803553943005
25,88000,RENT,0.0,VENTURE,D,25000,14.96,1,0.28,N,4,0.28,591.4473056849063
25,15000,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,Y,4,0.12,570.0940212696614
26,88000,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,N,3,0.28,590.9099463300734
25,100000,RENT,1.0,VENTURE,B,25000,9.33,0,0.25,N,4,0.25,673.4542540352782
23,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4,0.24,615.3045178005085
24,102400,RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,N,3,0.24,664.4732923754252
24,92000,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,Y,4,0.27,559.9965208023677
23,93000,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,Y,2,0.27,556.6765935461739
22,175000,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2,0.02,707.66941394849
23,175000,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,N,3,0.04,763.4749387954328
25,174708,RENT,9.0,VENTURE,B,9000,10.59,0,0.05,N,3,0.05,720.1448293905364
25,174000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,N,3,0.05,697.7682507378399
26,174000,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,N,4,0.07,681.2831570472248
25,162000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,Y,3,0.15,614.2113307804284
26,173467,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,N,4,0.06,748.4022693409721
21,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3,0.21,615.716818843144
25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,0.26,561.9019428691381
21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,0.1,652.0906226482257
24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,0.26,575.8766352475379
26,110000,RENT,3.0,PERSONAL,C,25000,0.0,0,0.23,Y,2,0.23,658.1656819340415
23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,0.18,656.696200075124
25,159600,RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,Y,4,0.19,592.9976629376681
24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4,0.1,689.4852803671441
25,170004,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4,0.06,716.5383378608664
24,158004,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,Y,2,0.16,585.9728956257122
26,170000,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3,0.08,702.4666484094058
24,83300,RENT,0.0,MEDICAL,D,25000,0.0,1,0.26,N,2,0.3,570.4501912213095
24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,0.23,576.1996484743813
22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3,0.16,643.9506059315348
25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2,0.04,611.6321706027367
25,170000,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2,0.12,741.960717167802
22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2,0.25,567.8357913951395
25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,Y,4,0.22,641.2358392269568
24,120000,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,N,4,0.21,676.9421597281644
25,120000,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,N,2,0.21,652.8789233917946
23,120000,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,N,2,0.21,675.7481685283487
24,91800,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,Y,2,0.27,540.7444605365736
21,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4,0.06,704.8909197014981
26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,0.23,584.8141062923476
26,129996,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,N,3,0.19,676.3830370763446
23,130000,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,Y,2,0.19,605.6828446267516
23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4,0.19,690.8334622005173
25,170000,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4,0.12,739.4564828811893
26,170000,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2,0.07,729.042239345823
22,169000,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,N,3,0.08,688.0542378519995
26,168750,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,Y,3,0.14,655.483618209845
23,168600,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,N,3,0.12,694.5994662801972
24,168288,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3,0.01,688.9101007999678
25,168000,MORTGAGE,2.0,PERSONAL,B,35000,10.65,0,0.21,N,2,0.21,694.8020295473339
24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2,0.19,656.3228565133852
24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4,0.21,652.2832434283702
24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,Y,3,0.19,600.1225387590039
25,134000,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,N,2,0.19,661.4149176785661
25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2,0.21,578.2389251932485
25,135000,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,N,4,0.19,684.0240563635198
26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,0.18,654.1518575171488
25,145000,RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,N,4,0.17,675.8671643121256
23,150000,RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,N,3,0.17,680.5989367188702
23,165000,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,N,3,0.06,758.3023449173251
22,153000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2,0.16,613.4752964596053
24,165000,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,N,4,0.12,718.930445952133
25,165000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,N,4,0.15,614.0954383802684
21,165000,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,N,4,0.12,745.0425828335534
23,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2,0.38,591.0175760781179
23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4,0.14,612.2577117898907
23,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,N,3,0.12,684.4017939477693
23,148000,RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,N,3,0.17,573.4138421383152
23,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4,0.35,546.4667067685481
24,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,Y,2,0.23,583.7428832374686
22,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,N,3,0.34,607.8525915727895
25,175000,RENT,2.0,PERSONAL,A,25000,8.9,0,0.14,N,2,0.14,695.5183822193803
22,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,N,3,0.12,663.8398378489004
24,185000,RENT,7.0,HOMEIMPROVEMENT,C,25000,12.68,0,0.14,Y,2,0.14,655.6997471954405
25,162000,RENT,9.0,PERSONAL,C,25000,11.03,0,0.15,N,2,0.15,672.0178030514328
26,161000,RENT,10.0,VENTURE,A,30000,7.9,0,0.19,N,4,0.19,710.8798621159324
22,160000,MORTGAGE,0.0,MEDICAL,B,35000,10.65,0,0.22,N,4,0.22,677.0371747373497
25,225000,RENT,5.0,VENTURE,B,25000,11.86,0,0.11,N,4,0.11,700.995299272585
25,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,N,4,0.3,655.7078688351648
23,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,N,4,0.27,657.5153136712457
25,49500,RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,N,3,0.5,562.2983175720941
23,60000,RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,N,3,0.41,565.2665419368461
24,84200,RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,N,4,0.29,630.1739633574691
22,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2,0.12,658.0215072697459
24,92000,RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,N,4,0.27,643.3330025213411
23,160000,MORTGAGE,5.0,PERSONAL,A,35000,7.66,0,0.22,N,2,0.22,717.5146914538129
24,160000,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.07,N,4,0.08,655.2988313056067
25,160000,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.07,N,4,0.08,712.1563687003797
26,160000,RENT,6.0,PERSONAL,C,25000,12.23,0,0.16,Y,4,0.16,669.9449355370393
25,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,N,4,0.08,625.7947480398757
25,54000,RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,N,4,0.45,559.5032228661308
23,62500,RENT,1.0,EDUCATION,B,24250,10.62,1,0.39,N,4,0.39,587.5681786063351
24,16800,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3900,0.0,1,0.23,N,3,0.23,625.834466865855
25,68400,RENT,9.0,PERSONAL,E,24250,17.56,1,0.35,N,4,0.35,515.1883319522465
26,56045,RENT,1.0,MEDICAL,D,24250,14.96,1,0.37,N,2,0.43,459.1481427240301
22,74000,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.65,1,0.33,Y,2,0.33,493.25040941221164
24,65453,RENT,9.0,MEDICAL,D,24250,15.7,1,0.31,N,2,0.37,500.2724960980312
24,89908,RENT,1.0,VENTURE,B,24250,12.53,0,0.27,N,3,0.27,665.4232868351917
26,78000,RENT,0.0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,Y,3,0.31,493.92283487643834
23,100000,RENT,0.0,PERSONAL,C,24250,12.87,0,0.24,Y,2,0.24,645.7053323892517
23,103000,RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,N,2,0.24,585.8770952020168
25,160000,MORTGAGE,2.0,EDUCATION,A,9000,0.0,0,0.06,N,3,0.06,755.6835571455263
25,160000,OWN,5.0,VENTURE,B,15000,11.14,0,0.09,N,4,0.09,751.2440437929736
24,160000,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.13,N,3,0.12,655.0919428831006
23,160000,MORTGAGE,2.0,EDUCATION,D,25000,15.65,0,0.16,Y,2,0.16,638.3547370955887
26,160000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750,0.0,0,0.09,N,4,0.09,690.9700177759568
21,160000,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,Y,4,0.1,657.2037915641473
25,160000,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.13,Y,2,0.12,720.8510646918559
22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2,0.28,592.6351696827467
25,111996,RENT,9.0,PERSONAL,D,24250,0.0,0,0.22,N,3,0.22,602.9707085155294
21,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.36,N,4,0.36,586.844845017939
25,115200,RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,N,2,0.21,647.4108633748535
23,144000,RENT,0.0,EDUCATION,B,24250,11.83,0,0.17,N,3,0.17,675.6070578605252
23,287000,RENT,3.0,EDUCATION,B,24250,12.53,0,0.08,N,3,0.08,692.315727814271
22,108000,RENT,1.0,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,Y,3,0.22,567.9274615631551
22,43000,RENT,7.0,DEBTCONSOLIDATION,C,24000,13.85,1,0.56,Y,3,0.56,541.5543862318748
23,47004,RENT,1.0,VENTURE,B,24000,11.58,1,0.51,N,4,0.51,584.4968498019578
24,48000,RENT,4.0,VENTURE,D,24000,16.29,1,0.5,Y,2,0.5,511.8789601185342
26,48000,RENT,4.0,MEDICAL,A,24000,0.0,1,0.5,N,3,0.5,578.5495605820438
21,44964,RENT,2.0,EDUCATION,D,24000,16.29,1,0.53,Y,2,0.53,501.7147321889147
25,52000,RENT,0.0,PERSONAL,B,24000,10.74,1,0.46,N,2,0.46,570.8093838466575
22,17352,MORTGAGE,0.0,EDUCATION,C,2250,15.27,0,0.13,Y,3,0.13,634.9268374975147
24,47000,RENT,3.0,PERSONAL,F,24000,17.8,1,0.51,N,2,0.51,497.11614499919784
22,17400,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.06,N,2,0.06,671.0331516103586
22,49000,RENT,2.0,MEDICAL,E,24000,17.56,1,0.49,N,4,0.49,478.8454870523606
26,60000,RENT,0.0,PERSONAL,A,24000,7.9,1,0.4,N,4,0.4,597.9995090198199
25,60000,RENT,3.0,PERSONAL,B,24000,10.99,1,0.4,N,4,0.4,584.1389791625654
22,60000,RENT,0.0,PERSONAL,A,24000,7.29,1,0.4,N,3,0.4,597.5659343549023
21,60000,RENT,5.0,MEDICAL,B,24000,10.75,1,0.4,N,2,0.4,569.6862212023027
26,62004,RENT,9.0,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,N,3,0.39,585.1164878217596
22,62400,RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,N,2,0.38,516.6567756838299
26,65000,RENT,10.0,DEBTCONSOLIDATION,A,24000,0.0,1,0.37,N,2,0.37,591.5296863699114
22,17760,MORTGAGE,6.0,EDUCATION,C,4975,0.0,1,0.28,Y,3,0.28,626.9233987691994
23,59000,RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,Y,2,0.41,479.3301654751887
23,66000,RENT,6.0,VENTURE,A,24000,0.0,1,0.36,N,4,0.36,625.0541237652651
24,60000,RENT,0.0,VENTURE,D,24000,14.96,1,0.4,N,4,0.4,519.4704434349061
25,66143,RENT,9.0,EDUCATION,A,24000,6.99,1,0.36,N,3,0.36,619.438709128083
22,62250,RENT,3.0,PERSONAL,E,24000,16.45,1,0.39,Y,4,0.39,506.00073886814914
24,70000,RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,N,4,0.34,600.5439472081782
23,74000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,N,2,0.32,571.3886497066278
22,18000,OWN,3.0,PERSONAL,A,3000,7.9,1,0.17,N,4,0.17,669.4639532591594
22,75000,RENT,6.0,EDUCATION,B,24000,12.69,1,0.32,N,4,0.32,597.6827618293985
24,75000,RENT,9.0,MEDICAL,B,24000,10.37,1,0.32,N,3,0.32,577.6747020716241
24,75000,RENT,7.0,HOMEIMPROVEMENT,C,24000,0.0,1,0.32,N,3,0.32,568.7213932872323
26,69000,RENT,0.0,DEBTCONSOLIDATION,F,24000,15.83,1,0.35,N,3,0.35,488.1078426550779
23,78000,RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,N,3,0.31,576.7782888957756
22,18000,OWN,0.0,VENTURE,B,2000,11.49,0,0.11,N,3,0.11,673.3428217532571
24,80000,RENT,2.0,MEDICAL,B,24000,10.25,0,0.3,N,2,0.3,638.5812177865514
22,18000,OWN,1.0,HOMEIMPROVEMENT,A,3500,7.49,1,0.19,N,4,0.19,654.3598813409736
23,18000,OWN,3.0,EDUCATION,A,4000,5.99,1,0.22,N,2,0.22,673.2304452939688
23,74700,RENT,6.0,PERSONAL,D,24000,12.92,1,0.32,N,2,0.32,522.217669271646
26,88596,RENT,3.0,PERSONAL,B,24000,11.58,0,0.27,N,3,0.27,655.9080185045284
25,95000,RENT,4.0,EDUCATION,A,24000,8.9,0,0.25,N,2,0.25,688.5736169636086
22,83000,RENT,6.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.29,N,3,0.29,559.168816313529
25,95000,RENT,9.0,VENTURE,A,24000,6.54,0,0.25,N,4,0.25,698.1308694146664
21,18000,OWN,3.0,HOMEIMPROVEMENT,D,4900,14.54,1,0.27,Y,4,0.27,552.0635423941885
21,18000,OWN,0.0,EDUCATION,B,5000,11.11,1,0.28,N,2,0.28,644.1776625080694
26,100000,RENT,5.0,PERSONAL,C,24000,12.73,0,0.24,N,4,0.24,651.6885005543352
24,110000,RENT,7.0,VENTURE,D,24000,15.62,0,0.22,N,4,0.22,605.1553683917532
24,18000,OWN,0.0,HOMEIMPROVEMENT,A,6250,6.54,1,0.35,N,4,0.35,591.1539096473883
22,98000,RENT,7.0,DEBTCONSOLIDATION,F,24000,0.0,1,0.24,Y,2,0.24,576.5173279050944
26,103872,RENT,6.0,DEBTCONSOLIDATION,G,24000,20.03,1,0.23,N,4,0.23,565.9214817261841
22,120000,RENT,4.0,EDUCATION,B,24000,9.91,0,0.2,N,4,0.2,682.3490162795213
24,120000,RENT,1.0,VENTURE,B,24000,12.69,0,0.2,N,4,0.2,684.4390867406319
26,108000,RENT,9.0,EDUCATION,G,24000,20.16,1,0.22,N,3,0.22,595.0767792277345
24,124080,RENT,4.0,PERSONAL,D,24000,16.49,0,0.19,Y,4,0.19,597.7294353444127
23,18000,MORTGAGE,1.0,MEDICAL,D,2500,15.95,1,0.14,N,2,0.14,547.0664413077473
24,130000,RENT,7.0,DEBTCONSOLIDATION,B,24000,11.49,0,0.18,N,3,0.18,653.5766361803105
25,135000,RENT,8.0,PERSONAL,B,24000,10.99,0,0.18,N,2,0.18,675.0386308511227
24,135000,RENT,4.0,HOMEIMPROVEMENT,C,24000,13.79,0,0.18,N,2,0.18,645.0334770230234
23,114750,RENT,2.0,MEDICAL,G,24000,20.03,1,0.18,Y,3,0.21,558.2146813275875
23,150000,RENT,0.0,EDUCATION,A,24000,7.49,0,0.16,N,4,0.16,701.7135500662423
23,138000,RENT,7.0,DEBTCONSOLIDATION,D,24000,16.0,1,0.17,Y,2,0.17,576.4345366583179
24,18000,OWN,6.0,PERSONAL,A,13000,7.88,1,0.72,N,3,0.72,601.1996376095345
21,18000,OWN,0.0,VENTURE,B,6250,10.62,1,0.35,N,4,0.35,600.4788333240324
26,155000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,0,0.15,N,4,0.15,660.8406500096864
26,148000,RENT,1.0,EDUCATION,F,24000,18.3,1,0.16,N,2,0.16,605.6764282844836
26,170000,RENT,3.0,DEBTCONSOLIDATION,C,24000,0.0,0,0.14,Y,2,0.14,651.1592891541545
21,18000,OWN,1.0,PERSONAL,B,2500,11.36,0,0.14,N,3,0.14,653.0912420827661
24,43896,RENT,8.0,HOMEIMPROVEMENT,B,23975,0.0,1,0.55,N,2,0.55,564.2087525824924
23,120000,RENT,4.0,MEDICAL,C,23750,13.47,0,0.2,N,2,0.2,648.5727212989525
24,54996,RENT,2.0,PERSONAL,B,23600,11.89,1,0.43,N,3,0.43,572.6622620300029
24,18000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,1,0.56,N,2,0.56,541.5842109315139
25,102000,RENT,9.0,DEBTCONSOLIDATION,C,23600,13.49,0,0.23,N,4,0.23,632.8223111911914
23,75000,RENT,3.0,PERSONAL,E,23575,14.5,1,0.31,N,4,0.31,515.4978560709972
22,18000,OWN,2.0,MEDICAL,C,4000,0.0,1,0.22,N,2,0.22,619.6293675041321
22,18000,OWN,1.0,MEDICAL,D,5400,15.31,1,0.3,Y,2,0.3,544.1137739660978
25,18000,MORTGAGE,1.0,MEDICAL,B,4000,0.0,1,0.22,N,3,0.22,613.7295316724526
21,18000,OWN,5.0,VENTURE,B,3375,0.0,1,0.19,N,2,0.19,671.6343643849316
22,66960,RENT,1.0,VENTURE,A,23400,7.49,1,0.35,N,2,0.35,618.5947673910971
22,43385,RENT,7.0,PERSONAL,C,23000,0.0,1,0.53,N,3,0.53,566.4991802259874
25,56544,RENT,3.0,EDUCATION,B,23000,0.0,1,0.41,N,2,0.41,584.9847685288869
23,60000,RENT,2.0,VENTURE,B,23000,12.18,1,0.38,N,4,0.38,595.3518466519618
24,18000,MORTGAGE,3.0,VENTURE,C,1200,11.34,0,0.07,Y,4,0.07,660.5976220825041
25,63208,RENT,9.0,EDUCATION,B,23000,9.91,1,0.36,N,3,0.36,600.5439472081782
24,65000,RENT,0.0,HOMEIMPROVEMENT,B,23000,11.99,1,0.35,N,4,0.35,570.3415974483269
23,68000,RENT,7.0,EDUCATION,B,23000,9.62,1,0.34,N,2,0.34,600.4854158020396
22,18000,OWN,1.0,DEBTCONSOLIDATION,B,3000,9.96,1,0.17,N,3,0.17,626.3918276807586
25,80000,RENT,9.0,VENTURE,C,23000,0.0,0,0.29,N,2,0.29,664.789511305737
24,88000,RENT,1.0,VENTURE,D,23000,14.54,1,0.26,N,2,0.26,591.6548682530818
22,58600,RENT,5.0,MEDICAL,B,22750,11.36,1,0.39,N,4,0.39,560.8282918415389
23,70000,RENT,7.0,DEBTCONSOLIDATION,C,22500,14.27,1,0.32,N,2,0.32,557.9695040911554
24,18287,OWN,3.0,HOMEIMPROVEMENT,B,3000,11.99,1,0.16,N,3,0.16,643.4875280375821
26,69846,RENT,2.0,EDUCATION,F,22500,18.99,1,0.32,Y,2,0.32,518.1821335917587
24,73000,RENT,0.0,VENTURE,E,22400,16.7,1,0.31,Y,4,0.31,522.8262712502469
24,18500,MORTGAGE,8.0,PERSONAL,A,5000,9.32,1,0.27,N,3,0.27,647.922282368691
23,35000,RENT,2.0,DEBTCONSOLIDATION,B,22250,12.69,1,0.64,N,3,0.64,543.0513382443346
25,43000,RENT,9.0,HOMEIMPROVEMENT,C,22000,13.11,1,0.51,N,2,0.51,552.6881504838942
25,52000,RENT,4.0,PERSONAL,B,22000,10.74,1,0.42,N,2,0.42,577.1538413127877
21,18701,MORTGAGE,0.0,PERSONAL,D,4200,14.11,1,0.22,Y,4,0.22,555.2566287395107
22,57000,RENT,6.0,EDUCATION,B,22000,9.63,1,0.39,N,3,0.39,586.705788282756
25,58000,RENT,0.0,MEDICAL,C,22000,14.65,1,0.38,N,2,0.38,540.3424479011169
23,60000,RENT,6.0,DEBTCONSOLIDATION,B,22000,10.25,1,0.37,N,4,0.37,573.0013347660134
24,60000,RENT,3.0,VENTURE,C,22000,14.26,1,0.37,Y,2,0.37,593.1537890744977
25,18840,MORTGAGE,5.0,EDUCATION,B,3000,9.91,1,0.16,N,2,0.16,653.0612144712392
26,56000,RENT,7.0,MEDICAL,E,22000,17.19,1,0.39,N,3,0.39,486.08719524331855
22,70000,RENT,3.0,EDUCATION,B,22000,11.36,1,0.31,N,4,0.31,598.767388080549
22,66000,RENT,1.0,EDUCATION,F,22000,0.0,1,0.33,N,2,0.33,528.4852427632842
23,74064,RENT,3.0,DEBTCONSOLIDATION,B,22000,10.59,0,0.3,N,3,0.3,624.5165856464871
24,76597,RENT,5.0,EDUCATION,B,22000,9.25,0,0.29,N,2,0.29,654.8124639566746
22,19000,OWN,6.0,MEDICAL,A,3625,8.49,1,0.19,N,3,0.19,659.0055291386698
26,77000,RENT,0.0,VENTURE,A,22000,6.54,0,0.29,N,3,0.29,673.5025708419431
21,19000,OWN,5.0,MEDICAL,A,6000,8.49,1,0.32,N,3,0.32,596.3399971059777
24,80000,RENT,0.0,MEDICAL,A,22000,0.0,0,0.28,N,4,0.28,656.9756801308961
26,82600,RENT,10.0,VENTURE,B,22000,12.69,0,0.27,N,2,0.27,674.0055686913009
24,19000,OWN,3.0,MEDICAL,C,7400,13.85,1,0.39,N,2,0.39,554.3412074947299
25,19000,OWN,3.0,DEBTCONSOLIDATION,A,4000,7.4,1,0.21,N,3,0.21,645.2691389922339
